demvote,repvote,vote,demvoteshare,lagdemvoteshare,realada
46578,147947,.71018279,.23944481,.18154515,7.4000001
0,109045,.69266057,0,.23944481,3.05
38846,132604,.63448274,.22657335,0,9.4300003
30088,96396,.64185113,.23787989,.22657335,8.1300001
77540,99631,.55085713,.43765628,.23787989,7.8699999
0,62797,.50056243,0,.43765628,21.23
52887,148377,.54128438,.26277426,0,18.9
26779,0,.61946905,1,,45.959999
44683,20740,.66250002,.68298608,1,52.27
23807,0,.56578946,1,.68298608,
56473,24177,.68702292,.70022321,1,47.52
30558,21081,.68531471,.59176207,.70022321,44.66
55715,47954,.69109946,.53743166,.59176207,50.709999
31267,0,.69934642,1,.53743166,38.529999
62827,0,.71590906,1,1,
45597,47604,.53846157,.48923296,1,6.0300002
59027,71005,.6208955,.45394212,.48923296,8.6199999
37720,67705,.70886075,.3577899,.45394212,5.7800002
57565,76390,.71900827,.42973387,.3577899,4.2600002
54662,61527,.61376673,.47045761,.42973387,8.4499998
62536,82561,.63838387,.43099445,.47045761,2.5599999
61926,55580,.6396538,.52700287,.43099445,34.209999
123872,57116,.71627259,.68442106,.52700287,15.53
117355,74761,.67805517,.61085492,1,24.690001
84967,49885,.66021764,.63007593,.61085492,22.450001
99465,90216,.60047281,.52438039,.63007593,34.200001
75034,64084,.69773,.5393551,.52438039,23.639999
108264,80372,.6984688,.57393074,.5393551,32.810001
49662,36855,.65125,.57401437,.57393074,31.35
105693,102763,.671,.50702786,.57401437,48.25
7624,3673,.66206896,.67486942,,53.950001
21445,11910,.68316829,.64293212,.67486942,57.900002
11112,0,.5714286,1,.64293212,50.119999
65787,0,.71653545,1,1,50.560001
27613,0,.67669171,1,1,
56191,0,.66473991,1,1,23.98
38062,0,.70322579,1,1,38.529999
60730,0,.74251497,1,1,
46005,0,.70658684,1,1,51.599998
85286,0,.76408452,1,1,43.18
72621,0,.73489934,1,1,47.689999
74041,23553,.8224299,.75866342,1,20.530001
86437,18180,.69704431,.82622325,.75866342,26.91
93042,21689,.6836493,.81095779,.82622325,37.73
94847,0,.68022597,1,.81095779,26.85
115392,0,.70549303,1,1,53.41
108695,0,.71597165,1,1,50
137612,35954,.70074815,.79285115,1,75.050003
93453,47865,.72738236,.66129577,.79285115,79.480003
93848,31011,.71378911,.75163186,.66129577,55.169998
86997,0,.75336325,1,.75163186,62.400002
94129,0,.75232559,1,1,53.639999
52101,22890,.7144509,.69476336,1,64.699997
98984,50340,.7079646,.66288072,.69476336,41.400002
11646,0,.6438356,1,,61.220001
27777,0,.6785714,1,1,52.27
15283,0,.56296295,1,1,
49925,24056,.74074072,.67483544,1,71.629997
20849,2123,.71200001,.90758312,.67483544,63.41
54318,18585,.63473052,.74507225,.90758312,-.87
30879,0,.63870966,1,.74507225,49.560001
42524,0,.7037037,1,1,38.48
74597,50210,.73667711,.59769887,,62.709999
55685,32706,.74468082,.62998497,.59769887,49.700001
61045,52836,.75806451,.53604203,.62998497,44.93
89900,37522,.73641849,.70552963,.53604203,75.459999
93555,55067,.70044053,.62948287,.70552963,61.18
76928,0,.63302749,1,.62948287,
125830,0,.69762641,1,1,53.41
68608,47288,.7087459,.59197903,1,41
118506,62746,.69647694,.65381896,.59197903,38.619999
109282,27061,.71336758,.80152261,.65381896,49.189999
138233,0,.67540574,1,.80152261,48.959999
85126,58701,.57251906,.59186381,1,
155068,0,.75233644,1,.59186381,41.439999
55607,0,.71882355,1,1,59.549999
125233,49417,.68672395,.71705127,1,53.150002
7178,2135,.68627453,.77075058,,46.07
28951,6056,.6796875,.82700604,.77075058,60.279999
10047,0,.54285717,1,.82700604,57.060001
56878,0,.57499999,1,1,47.52
26081,0,.65833336,1,1,.70999998
47098,0,.63636363,1,1,-.87
33445,0,.66666669,1,1,49.560001
55736,0,.78301889,1,1,
36404,0,.73188406,1,1,48.330002
66817,18595,.74722224,.78229052,1,71.690002
50758,0,.72316384,1,.78229052,71.82
61223,41923,.76642334,.5935567,1,40.860001
87517,19622,.71506852,.81685472,.5935567,53.66
,77263,.59068865,,.81685472,2.5599999
58824,76928,.57863748,.43331957,,11.3
64462,116905,.68513119,.35542297,.43331957,5.5599999
38954,114630,.65070921,.2536332,.35542297,18
0,127945,.65758091,0,.2536332,4.4400001
104094,0,.7234568,1,0,64.330002
103989,61559,.70581257,.62815017,1,73.660004
102180,30823,.75819206,.76825333,.62815017,73.489998
123652,38033,.76518691,.76477098,.76825333,
60538,26424,.70642203,.69614315,.76477098,
120177,86289,.71229053,.58206677,.69614315,
11658,0,.69047618,1,,54.150002
28058,0,.63291138,1,1,26.040001
13520,0,.51694918,1,1,50.119999
39529,0,.6328125,1,1,30.110001
17708,0,.64285713,1,1,42.959999
36301,0,.63583815,1,1,-.5
24053,0,.48466256,1,1,3.3599999
34130,0,.66071427,1,1,9.6300001
24746,0,.67464113,1,1,25.559999
35612,0,.61538464,1,1,12.74
45083,43118,.73145783,.51113933,1,20.709999
80893,41457,.77717394,.66116059,.51113933,24.6
83904,29139,.69940478,.74223083,.66116059,18.969999
92419,38726,.64211738,.70470852,.74223083,26.01
83231,0,.61828464,1,.70470852,14.72
105832,0,.71176887,1,1,25.030001
96863,36003,.69288081,.72902775,1,37.52
133606,39227,.68181819,.77303523,.72902775,29.76
72359,73835,.64746547,.4949519,.77303523,-1.8
0,107257,.5299539,0,.4949519,13.23
35966,93902,.57494408,.27694273,0,4.2600002
35237,142025,.52403283,.19878484,.27694273,2.78
40516,66141,.53151011,.37987193,.19878484,1
72062,125101,.52759379,.36549455,.37987193,4.2199998
11891,0,.78676468,1,,37.990002
25170,11229,.65853661,.69150251,1,8.9099998
13623,0,.6948052,1,.69150251,3.73
34877,0,.67123288,1,1,50.560001
15078,0,.67567569,1,1,73.639999
27485,0,.61000001,1,1,
19145,0,.60555553,1,1,21.84
30124,0,.72803348,1,1,
23521,0,.72350228,1,1,54.849998
43876,0,.68767124,1,1,19.459999
53338,17608,.68378377,.75181127,1,34.77
70644,0,.5,1,.75181127,
66590,0,.64644349,1,1,21.08
74240,93173,.67199999,.44345421,1,2.5599999
67925,67181,.65936071,.50275338,.44345421,77.809998
100683,63819,.70761496,.61204726,.50275338,89.910004
80776,33679,.69439423,.70574462,.61204726,93
110139,0,.68776369,1,.70574462,90.660004
93945,31527,.68806159,.74873281,1,49.189999
118653,0,.68704158,1,.74873281,34.200001
101699,24792,.74830854,.80400187,1,
94571,56893,.72814369,.6243794,.80400187,37.580002
62241,0,.69463867,1,.6243794,31.35
136852,0,.69898432,1,1,48.25
12685,0,.67307693,1,,61.220001
26033,2555,.67175573,.91062683,1,52.27
9276,0,.61176473,1,.91062683,35.889999
101427,0,.6630435,1,1,30.110001
40121,7926,.6875,.83503652,1,
90874,35783,.66225165,.71748108,.83503652,11.55
46550,0,.63380283,1,.71748108,44.02
120159,0,.7758621,1,1,38.48
55345,54132,.68115944,.50553995,1,48.34
108425,97537,.73563218,.52643204,.50553995,57.82
43553,47489,.72019464,.4783836,.52643204,5.7800002
45434,73293,.7744807,.38267621,.4783836,6.3000002
43279,72498,.67991632,.37381345,.38267621,8.4499998
112143,40812,.71259844,.73317641,,79.480003
133428,53064,.69547874,.71546233,.73317641,91.870003
83006,0,.71521038,1,.71546233,78.589996
126280,0,.75195009,1,1,75.699997
48629,25730,.70845479,.65397596,1,81.940002
123276,60606,.66206032,.67040819,.65397596,76.68
37069,0,.71317828,1,,22.84
49371,3670,.66995072,.93080825,1,45.830002
15128,0,.63025212,1,.93080825,37.110001
40370,45691,.74358976,.46908587,,-15.54
68829,51381,.61751151,.57257301,.46908587,70.779999
53584,49987,.4427481,.51736492,.57257301,70.07
72218,64216,.7153846,.52932554,.51736492,64.919998
52609,47199,.6280992,.52710205,.52932554,74.309998
64334,65096,.5690608,.49705634,.52710205,23.98
46262,55613,.55232561,.45410553,.49705634,29.120001
53318,81018,.61233479,.3969003,.45410553,
65328,97556,.66972476,.40107071,.3969003,25.559999
72714,115799,.69973189,.38572407,.40107071,12.74
36242,88364,.73746312,.29085276,.38572407,29.120001
85436,73176,.77437323,.53864777,.29085276,36.799999
61296,38327,.72475249,.61527961,.53864777,29.870001
130062,57724,.7097792,.69260752,.61527961,42.82
72457,48966,.69136959,.59673208,.69260752,52.779999
108103,78159,.70200968,.58038139,.59673208,31.77
76372,44062,.70964986,.63413984,.58038139,43.900002
107471,61438,.67826086,.6362657,.63413984,39.889999
79529,70069,.72018349,.53161806,.6362657,61.25
104639,87622,.6736353,.54425496,.53161806,55.169998
90715,0,.70403588,1,.54425496,42.91
119256,40732,.69387758,.74540591,1,51.869999
72849,35657,.64252871,.67138225,.74540591,51.59
172924,0,.61147696,1,.67138225,61.560001
39041,41224,.78846157,.48640129,,9.5200005
61786,51226,.56903768,.54672068,.48640129,64.339996
53485,44925,.46000001,.54349154,.54672068,73.830002
67172,63320,.71126759,.51475954,.54349154,61.09
50283,41171,.65034968,.54981738,.51475954,58.970001
63327,57597,.64204544,.52369255,.54981738,50.709999
57761,34436,.71257484,.62649542,.52369255,73.040001
74184,48903,.72897196,.60269564,.62649542,67.330002
62291,43769,.75238097,.58731848,.60269564,64.610001
87928,47457,.73698628,.64946634,.58731848,71.690002
51235,33676,.71599042,.60339648,.64946634,64.639999
91022,56911,.7647059,.61529207,.60339648,37.950001
56263,33509,.72792792,.62673217,.61529207,38.560001
128286,54949,.69706178,.70011735,.62673217,65.089996
73683,40779,.70085472,.64373326,.70011735,53.689999
136749,50079,.69515669,.7319513,.64373326,53.41
69683,56272,.70036429,.55323726,.7319513,73.660004
80940,102805,.67962468,.44050178,.55323726,12.6
87904,49413,.72644722,.64015383,.44050178,80.650002
100345,78936,.69044882,.55970794,.64015383,83.550003
76355,33554,.73491377,.69471109,.55970794,89.540001
118356,0,.71461987,1,.69471109,69.919998
63174,50708,.67077684,.55473208,1,59.549999
143988,59102,.66793168,.70898616,.55473208,67.830002
39872,42386,.80000001,.4847188,,1.53
68055,51123,.6111111,.57103658,.4847188,60.279999
56794,47589,.48701298,.54409242,.57103658,54.860001
71926,62839,.68345326,.53371423,.54409242,50.560001
54684,38218,.61764705,.58862025,.53371423,30.35
62240,58623,.5988372,.51496321,.58862025,36.580002
59084,39507,.60843372,.59928393,.51496321,49.560001
71718,48258,.76635516,.59776956,.59928393,60.110001
74743,46344,.77272725,.61726695,.59776956,64.610001
103117,54566,.74238229,.65395129,.61726695,39.07
60073,37416,.73469388,.61620283,.65395129,71.82
82911,54164,.78019321,.60485864,.61620283,32.200001
57630,30525,.6678201,.65373492,.60485864,26.9
118346,67441,.68405509,.6369983,.65373492,32.849998
77586,35623,.66968697,.68533421,.6369983,38.849998
128086,0,.71287131,1,.68533421,31.52
74837,51584,.69788921,.59196651,1,33
84980,94583,.64885497,.47326007,.59196651,9.5
84619,60844,.73162192,.58172178,.47326007,69.379997
125306,59128,.69131458,.67940837,.58172178,73.660004
73669,39820,.73612684,.64912897,.67940837,68.389999
120192,41478,.73190987,.74344033,.64912897,70.93
75327,0,.678487,1,.74344033,71.82
122279,64012,.64618248,.65638703,1,67.830002
49408,54932,.6754967,.47352886,,-15.54
72378,64001,.62083334,.53071219,.47352886,66.279999
64265,60171,.50292397,.51645023,.53071219,63.130001
71819,82104,.56164384,.46659043,.51645023,-12.65
56498,55994,.66438359,.50224018,.46659043,42.959999
69871,78225,.62777776,.47179532,.50224018,-13.3
60794,57291,.62857145,.51483256,.47179532,64.419998
82931,73052,.75833333,.53166693,.51483256,74.540001
83507,60931,.71982759,.57815117,.53166693,77.610001
109287,69253,.75888324,.61211491,.57815117,77.739998
71751,48396,.71428573,.59719342,.61211491,78.690002
94507,52636,.63205415,.64227998,.59719342,83.029999
62531,30255,.67592591,.67392713,.64227998,97.260002
100600,64242,.65923864,.61028135,.67392713,88.540001
66420,0,.63990265,1,.61028135,94.260002
73626,28825,.69159544,.71864599,1,64.239998
70035,0,.69367087,1,.71864599,84.279999
117595,36020,.71249998,.76551771,1,80.25
91184,22054,.69424462,.80524206,.76551771,80.650002
98919,49474,.67844522,.66660154,.80524206,81.389999
58217,23490,.71603566,.71250933,.66660154,63.290001
78812,49753,.72651607,.61301285,.71250933,80.459999
39948,36946,.64604813,.5195204,.61301285,64.699997
43154,32754,.57723576,.56850398,,61.060001
71664,38446,.62931037,.65084004,.56850398,60.279999
61000,31777,.2,.65749055,.65084004,
83653,47519,.69291341,.63773519,.65749055,47.52
52349,25267,.67441863,.67446142,.63773519,42.959999
68638,44479,.63186812,.60678768,.67446142,87.230003
63873,0,.70481926,1,.60678768,58.799999
77524,34052,.76271188,.6948089,1,67.330002
57405,21144,.67676765,.73081774,.6948089,51.580002
77156,33108,.74212033,.6997388,.73081774,67.610001
42722,24470,.73636365,.63581973,.6997388,56.73
80204,41038,.79365081,.66151994,.63581973,28.66
48286,20261,.75223213,.70442176,.66151994,24.92
57461,51064,.65517241,.52947247,,38.849998
99842,59900,.63793105,.62502033,.52947247,60.279999
85793,53466,.52272725,.61606789,.62502033,41.66
104387,83429,.70714283,.55579394,.61606789,64.919998
73535,43685,.65925926,.6273247,.55579394,58.970001
99854,74110,.58620691,.57399231,.6273247,43.650002
93209,47852,.71098268,.66077089,.57399231,73.040001
108452,67070,.77832514,.61788267,.66077089,
42565,29864,.66239315,.58767897,,66.279999
51526,33528,.55769229,.60580337,.58767897,57.060001
56622,66512,.61702126,.45984051,.60580337,8.4200001
53307,60423,.71532845,.46871537,.45984051,12.28
64805,78998,.62983423,.45065123,.46871537,23.98
59816,86959,.56896549,.40753534,.45065123,12.6
83676,121563,.65384614,.4077003,.40753534,2.4200001
79763,113240,.625,.41327336,.4077003,-.47999999
113669,140507,.67847413,.44720587,.41327336,8.6199999
49913,102007,.77218223,.32854792,.44720587,12.8
54594,137761,.78140706,.28381899,.32854792,6.3000002
45870,99706,.71062273,.31509316,.28381899,14.02
59900,80453,.66886687,.42678106,.31509316,6.4699998
52897,63847,.64272559,.45310253,.42678106,6.1100001
68404,96397,.73919874,.4150703,.45310253,18.540001
33178,81108,.67417842,.29030678,.4150703,10.96
40045,136961,.72289157,.22623527,.29030678,2.2
41261,89116,.60344827,.31647453,.22623527,7.9000001
45609,162418,.58949882,.21924558,.31647453,9.4300003
51163,127370,.59007549,.28657448,.21924558,
71388,184639,.5464983,.27882996,.28657448,8.9899998
0,166223,.51881415,0,.27882996,1
130715,113613,.68033552,.53499806,0,
54066,30140,.6489796,.64206827,,43.16
63991,28622,.64912283,.69095051,.64206827,17.16
71245,54021,.57499999,.56874973,.69095051,29.49
68085,41587,.66428572,.62080568,.56874973,74.309998
82110,54596,.59770113,.60063201,.62080568,72.779999
79651,51140,.72727275,.60899448,.60063201,73.040001
95512,75811,1,.55749667,.60899448,
64510,46219,.74770641,.58259356,.55749667,71.110001
86499,60782,.73352438,.5873059,.58259356,76.589996
66813,45326,.71568626,.59580523,.5873059,86.599998
102301,43235,.75810474,.70292574,.59580523,77.459999
86760,37561,.74820143,.69787085,.70292574,105.58
97616,56188,.71383315,.63467789,.69787085,84.629997
84491,51886,.71296299,.61953998,.63467789,48.119999
106054,71765,.72250921,.59641546,.61953998,96.709999
67878,58697,.71912169,.53626704,.59641546,78
127736,88653,.7432065,.5903073,.53626704,80.25
73468,28407,.72167486,.72115827,.5903073,84.529999
106332,0,.69839311,1,.72115827,81.389999
77239,24522,.74117649,.75902361,1,68.389999
99895,36309,.76533335,.73342192,.75902361,87.209999
76549,39586,.75,.65913808,.73342192,
90693,41257,.6623497,.68732852,.65913808,87.400002
25359,19933,.74876845,.55990022,,58.099998
30565,28802,.73003805,.51484829,.55990022,62.709999
43219,57145,.69162995,.43062255,.51484829,5.7800002
46072,79667,.68421054,.36640978,.43062255,6.3000002
49626,81239,.61739129,.37921521,.36640978,11.04
53220,90710,.58744854,.36976308,.37921521,-.40000001
68424,71497,.49056605,.4890188,.36976308,4.52
88854,79162,.62243402,.52884251,.4890188,10.12
111850,0,.57666665,1,.52884251,4.5799999
141448,65845,.56561679,.68235785,1,2.2
58644,101198,.48568019,.3668873,.68235785,-1.8
57748,156686,.45506257,.26930431,.3668873,-2.5
0,146462,.44432431,0,.26930431,-8.0699997
72417,174453,.36719707,.29334062,0,-.54000002
103018,134279,.40823138,.43413106,.29334062,-7.5
88830,158906,.46386093,.35856718,.43413106,-.67000002
73309,82511,.58596134,.47047234,,14.01
63677,78887,.53139538,.44665554,.47047234,4.52
92435,93154,.62463343,.49806294,.44665554,10.12
48661,90768,.5842014,.349002,.49806294,6
85046,142565,.63387978,.37364626,.349002,4.4400001
44182,95620,.58961684,.31603268,.37364626,-1.29
0,167558,.5811373,0,.31603268,-.44999999
66894,121939,.51040524,.35424951,0,
0,206248,.47106481,0,.35424951,-.54000002
89395,141843,.49554566,.38659304,0,6.0599999
70572,156330,.54229325,.31102413,.38659304,4.2199998
82938,80531,.72858864,.50736225,,70.949997
109871,116075,.55220419,.48627105,.50736225,19.309999
64848,119647,.56153846,.35148919,.48627105,4.2600002
78115,164462,.5541327,.32202145,.35148919,
75642,138975,.5334847,.35245112,.32202145,
77256,172867,.53370267,.30887204,.35245112,
124251,97074,.681903,.56139612,,
60513,55724,.52666664,.52060014,,68.169998
106096,57541,.6025641,.64836192,.52060014,77.410004
70165,67436,.56111109,.50991637,.64836192,57.060001
101864,97442,.76712328,.5110935,.50991637,56.220001
84745,67210,.73469388,.55769801,.5110935,42.959999
116487,85127,.66844922,.57777238,.55769801,65.720001
107567,53801,.75722545,.66659439,.57777238,58.799999
121610,81042,.77777779,.60009277,.66659439,
94680,74392,.75,.5599981,.60009277,71.110001
138475,65423,.75531918,.6791386,.5599981,76.589996
92688,72732,.74252874,.56031919,.6791386,56.73
91199,82677,.79665738,.52450597,.56031919,65.260002
74444,84843,.7067138,.46735767,.52450597,8.4499998
101832,93733,.66271019,.52070665,.46735767,106
94583,66046,.66773933,.58882892,.52070665,73.519997
103037,89384,.68242341,.53547692,.58882892,109.38
82742,49845,.60051107,.62405819,.53547692,87.470001
107364,67804,.56015521,.61292017,.62405819,90.529999
94969,59009,.5945946,.61676991,.61292017,89.580002
126348,73993,.55985916,.63066471,.61676991,93.43
106113,49095,.62192392,.68368256,.63066471,70.150002
133922,57587,.64685315,.69929874,.68368256,98.400002
82176,46802,.61651582,.63713193,.69929874,92.059998
156629,70902,.60909933,.68838531,.63713193,101.88
27393,54768,.74324322,.33340636,,14.76
66579,71868,.62916666,.48089883,.33340636,2.9200001
53313,73045,.71428573,.42192027,.48089883,-2.05
66300,113566,.66153848,.36860773,.42192027,8.4200001
64776,80162,.67132866,.44692212,.36860773,2.05
93572,107153,.72928178,.46617013,.44692212,6.5599999
95409,80467,.67283952,.5424788,.46617013,73.040001
111077,150964,.68556702,.42389169,.5424788,
83235,134939,.66666669,.38150743,.42389169,6.0300002
109526,106738,.74509805,.50644583,.38150743,52.23
86685,95123,.7973274,.47679421,.50644583,16.120001
89917,152153,.77464789,.37145039,.47679421,18.77
72339,125274,.73727423,.36606398,.37145039,14.28
66817,132562,.7409274,.33512557,.36606398,32.849998
93728,86720,.69882548,.51941836,.33512557,77.809998
